PC1,PC2,digit
-0.9575414657592773,0.20148739218711853,6.0
-0.32601606845855713,-0.9226616024971008,5.0
0.5513678789138794,1.3256434202194214,7.0
0.12711453437805176,-0.28826698660850525,8.0
2.020925521850586,-1.0404255390167236,1.0
-0.46574950218200684,-0.612423837184906,0.0
1.1051303148269653,-1.2914098501205444,1.0
-1.3555080890655518,0.8828354477882385,6.0
0.4233700931072235,0.47825419902801514,4.0
-0.4864364266395569,0.233030304312706,6.0
0.04863671958446503,2.256225109100342,7.0
-0.07901059836149216,-1.82639741897583,3.0
1.5339999198913574,-1.0842907428741455,1.0
0.8433933854103088,0.7727067470550537,7.0
1.3282564878463745,-0.2563164532184601,1.0
0.09570720046758652,-0.3144437074661255,8.0
-0.21501228213310242,0.4614410698413849,2.0
-0.49279189109802246,-0.5406956076622009,0.0
0.14815685153007507,0.4527255594730377,2.0
-0.05014515668153763,1.2468817234039307,9.0
-0.4974195659160614,-1.4579851627349854,9.0
0.1455231010913849,0.20929118990898132,5.0
-0.17496323585510254,-0.7380332946777344,5.0
1.3737736940383911,-0.39890190958976746,1.0
-0.12641391158103943,-0.12803596258163452,5.0
-0.959507405757904,0.8181814551353455,6.0
-0.43895193934440613,-0.5720593333244324,0.0
0.02736460044980049,-1.668272614479065,3.0
0.02870219573378563,0.6137596964836121,4.0
0.19921517372131348,0.9568126797676086,4.0
-1.1077544689178467,0.15695469081401825,6.0
-0.14497552812099457,-0.4201972186565399,5.0
-0.3779844343662262,1.7476595640182495,4.0
-0.7808824181556702,0.6935766339302063,6.0
-0.4790037274360657,-1.4835361242294312,5.0
0.07574119418859482,0.7168608903884888,4.0
0.36322763562202454,0.08504335582256317,5.0
1.6785497665405273,-0.47129392623901367,1.0
0.1346331536769867,1.129863977432251,4.0
0.022769268602132797,1.2470470666885376,4.0
0.5357582569122314,0.4410123825073242,7.0
0.26191478967666626,-0.9106794595718384,2.0
-0.22818732261657715,-1.7169617414474487,3.0
-0.3852441906929016,0.49474194645881653,2.0
0.9541620016098022,0.004652801901102066,7.0
1.185110330581665,-0.579194962978363,1.0
0.0013507883995771408,-0.45313048362731934,8.0
1.7467517852783203,-0.8786258697509766,1.0
0.2566523551940918,-0.5332659482955933,8.0
1.613898754119873,-0.7063292264938354,1.0
0.19683080911636353,-0.7565395832061768,8.0
-0.14007316529750824,-0.08040408790111542,5.0
-1.3910568952560425,-1.1378448009490967,0.0
0.05876728147268295,-0.6889184713363647,8.0
0.08929264545440674,0.7352508306503296,9.0
0.7190322279930115,-1.055820345878601,2.0
-0.32400619983673096,-1.2614130973815918,5.0
-0.92510586977005,-0.6425716876983643,0.0
1.1683588027954102,-0.16415069997310638,1.0
0.9449635148048401,-1.0204012393951416,1.0
1.1654212474822998,-0.1793452799320221,1.0
-0.8864216804504395,-0.2331869751214981,0.0
0.10231185704469681,1.497383952140808,9.0
-0.5995269417762756,-0.6303296685218811,0.0
0.5064569115638733,0.0064669325947761536,3.0
1.8107883930206299,-0.766849160194397,1.0
-0.5102136731147766,0.09713664650917053,6.0
0.1631717085838318,1.0754345655441284,4.0
-0.04374688118696213,0.1746804118156433,2.0
-0.1030479446053505,-0.758690595626831,3.0
-1.5739439725875854,1.3146077394485474,6.0
0.8821695446968079,-0.6888710856437683,1.0
1.2985420227050781,-0.4096660912036896,1.0
1.2334157228469849,-0.913615882396698,1.0
0.1285707652568817,-1.6981104612350464,3.0
0.3202677369117737,1.1977341175079346,9.0
-0.49001213908195496,-1.730340600013733,5.0
-0.3654050827026367,0.5825591683387756,2.0
-0.12269606441259384,1.7575678825378418,9.0
-0.27699723839759827,1.8321866989135742,4.0
0.24146074056625366,0.3106484115123749,5.0
-0.30568549036979675,2.0371155738830566,9.0
0.9524847269058228,-0.6364423036575317,3.0
0.10624244064092636,1.2797447443008423,9.0
-0.4692850112915039,-0.452936589717865,0.0
0.033459000289440155,-0.9315922260284424,3.0
-0.13574537634849548,0.04811425879597664,6.0
0.5866950750350952,0.36877959966659546,5.0
-0.29873406887054443,-0.13017870485782623,5.0
0.29613229632377625,1.9951074123382568,7.0
-0.23575961589813232,-0.6370118260383606,2.0
-0.4879912734031677,0.5523613095283508,2.0
1.3944027423858643,1.1755772829055786,7.0
0.9158928394317627,-0.5327334403991699,1.0
0.46473756432533264,-0.8246127963066101,2.0
0.1419832706451416,-0.5735024809837341,8.0
0.13489148020744324,0.6743493676185608,4.0
1.1523507833480835,-1.0576391220092773,1.0
1.4327976703643799,0.5010424852371216,7.0
-0.13449156284332275,-0.29565978050231934,3.0
0.18200168013572693,-0.9688830375671387,3.0
0.1907305121421814,-0.6945193409919739,8.0
0.7258651852607727,0.965005099773407,8.0
1.2507551908493042,0.37693408131599426,7.0
0.01843789964914322,1.5359245538711548,9.0
0.11509750038385391,-0.45895421504974365,2.0
-0.4235212802886963,0.5556356310844421,2.0
0.10477495938539505,0.8882417678833008,4.0
1.589820384979248,-0.4834338426589966,1.0
-0.23080462217330933,-0.7302789688110352,5.0
-0.3750268816947937,-1.0378836393356323,9.0
0.10367841273546219,-0.015721570700407028,8.0
0.1956314742565155,1.1660329103469849,7.0
0.6646438241004944,-0.6294309496879578,2.0
-0.7474930882453918,0.10796155035495758,3.0
-1.3907139301300049,-2.0185344219207764,0.0
-0.1212092787027359,0.25150683522224426,4.0
-0.3290361166000366,1.3658745288848877,4.0
0.669143557548523,-0.803930938243866,2.0
0.06891714781522751,1.2590868473052979,4.0
1.1241483688354492,-0.25502216815948486,1.0
0.08225122094154358,1.3168152570724487,9.0
-0.16489174962043762,-0.3555562496185303,5.0
0.5685284733772278,1.8253328800201416,7.0
0.34641799330711365,1.4324709177017212,7.0
0.671461820602417,-0.9814133644104004,2.0
0.3575328290462494,-1.1372414827346802,8.0
-0.4084289073944092,0.5291119813919067,2.0
-0.7755971550941467,-1.0874502658843994,6.0
0.0643421858549118,0.022523101419210434,8.0
0.4648405909538269,0.09635742008686066,5.0
0.3617596924304962,2.0921754837036133,7.0
1.5083390474319458,0.7003219723701477,7.0
0.23817428946495056,0.5837344527244568,9.0
1.917462706565857,-0.7280398607254028,1.0
-0.25197404623031616,-0.6282881498336792,8.0
1.8437018394470215,-0.6831456422805786,1.0
-0.41485196352005005,-1.0220444202423096,8.0
-1.5320405960083008,-1.3489705324172974,0.0
-0.08412821590900421,-2.151338815689087,3.0
-0.627964973449707,-0.7373153567314148,0.0
1.5448814630508423,-0.4599945545196533,1.0
0.3379371464252472,0.951395571231842,9.0
-0.31279346346855164,2.0067996978759766,9.0
-0.12982580065727234,1.176918864250183,4.0
1.817960262298584,-1.2765071392059326,1.0
0.1739758849143982,-0.4110366106033325,8.0
-0.49903103709220886,0.6527325510978699,2.0
1.4022932052612305,-0.515737771987915,1.0
0.599868893623352,-0.8341538906097412,2.0
0.44707563519477844,0.6651485562324524,9.0
1.1329532861709595,0.07135353982448578,7.0
0.2515968680381775,0.05797203630208969,5.0
-0.28871357440948486,1.4133915901184082,9.0
-0.43913060426712036,0.46086210012435913,2.0
-0.4032370448112488,0.23525364696979523,6.0
-0.6210309863090515,1.4872900247573853,4.0
1.4304779767990112,-1.1153221130371094,1.0
-0.00994967669248581,-1.7666786909103394,5.0
-0.12039854377508163,0.033908747136592865,8.0
0.5753549337387085,-1.085696816444397,2.0
0.01674456149339676,1.5305061340332031,9.0
-0.46012088656425476,0.5763295888900757,2.0
-0.5567184686660767,-0.7874234318733215,0.0
-0.17659327387809753,1.5849676132202148,4.0
-1.3313652276992798,-1.043649673461914,0.0
-1.744305968284607,-1.6324236392974854,0.0
-0.041797883808612823,0.14936718344688416,2.0
0.17231854796409607,-0.5992905497550964,8.0
0.6618919968605042,-0.06345158815383911,4.0
0.2783328592777252,1.2048946619033813,7.0
1.567756175994873,-0.484874963760376,1.0
-0.4719664454460144,0.7359077334403992,2.0
0.3322559893131256,0.8067160844802856,4.0
-1.1524074077606201,-1.790070652961731,0.0
0.7535310983657837,-1.2048383951187134,2.0
0.8017500042915344,0.5076090097427368,7.0
0.38997024297714233,0.7834963798522949,4.0
0.19778770208358765,-1.5136220455169678,3.0
0.040827468037605286,-1.3852839469909668,3.0
-0.8725385069847107,-0.9276366829872131,0.0
-0.5335975289344788,-0.4510718584060669,0.0
-0.4026985764503479,-1.4935529232025146,3.0
1.7053239345550537,-0.5203565359115601,1.0
0.42530855536460876,0.9919643402099609,9.0
-0.3092798888683319,0.11071198433637619,6.0
0.4284907281398773,0.025378290563821793,5.0
-0.45526987314224243,-0.9595515727996826,2.0
-0.739669919013977,-1.8699486255645752,5.0
1.3649158477783203,-0.1186356395483017,9.0
0.6261093020439148,-0.237489715218544,2.0
0.007740635424852371,1.5570716857910156,9.0
0.25968271493911743,-0.9671926498413086,3.0
-0.49238455295562744,-0.3388153612613678,0.0
0.5060537457466125,0.42996081709861755,4.0
-0.2630094587802887,0.2537977695465088,2.0
-0.7304241061210632,-0.559800386428833,0.0
1.3542736768722534,0.38820794224739075,7.0
1.8682233095169067,-0.8694103956222534,1.0
1.700074315071106,-0.6806608438491821,1.0
0.57823646068573,-0.901901125907898,2.0
1.639438509941101,-0.9221904277801514,1.0
0.05223201960325241,-0.4409008026123047,5.0
-0.008823489770293236,-1.0430458784103394,3.0
0.2873682975769043,-1.1370521783828735,3.0
-0.16439968347549438,1.4265971183776855,9.0
0.70347660779953,1.7914986610412598,7.0
-0.5546733736991882,-1.191054344177246,8.0
-0.818986713886261,0.44104158878326416,6.0
-0.38660648465156555,0.1830110251903534,5.0
-0.34219613671302795,1.044111728668213,6.0
1.7681024074554443,-0.8077448010444641,1.0
-0.180355966091156,-1.1778745651245117,3.0
0.051151975989341736,-0.9209980368614197,8.0
1.980074167251587,-0.7441548109054565,1.0
-0.4245125651359558,-0.21809525787830353,0.0
-0.06340501457452774,-0.1775853931903839,5.0
1.514515995979309,-1.2211079597473145,1.0
0.15034273266792297,1.078781247138977,3.0
1.4608898162841797,-0.15076598525047302,1.0
-0.3138051927089691,-0.7052252888679504,5.0
-0.9410113096237183,-1.812646746635437,5.0
-1.3919366598129272,0.5243995189666748,6.0
0.5540088415145874,-0.3583223223686218,1.0
0.09312979876995087,-0.01004951074719429,8.0
-0.1876431405544281,-0.3974488377571106,5.0
1.1980372667312622,-0.5462585687637329,1.0
-0.011087974533438683,1.7160637378692627,7.0
0.18466705083847046,1.0332493782043457,9.0
-0.7187375426292419,1.8150279521942139,4.0
-1.0871769189834595,0.7708374261856079,6.0
0.3705337345600128,-0.4107408821582794,2.0
0.9295300841331482,-0.8631868958473206,2.0
-0.3531607389450073,-0.6793094873428345,5.0
-0.4593188464641571,-0.3775530457496643,0.0
-0.6971436738967896,0.4385485053062439,6.0
-0.30536359548568726,-1.7854686975479126,5.0
-0.6153449416160583,0.39640840888023376,6.0
0.01623835787177086,-0.7735148668289185,3.0
0.29772400856018066,1.663670301437378,7.0
0.2641841173171997,-0.43810340762138367,2.0
-1.0432353019714355,-1.9809353351593018,0.0
0.24398061633110046,-0.5082936882972717,8.0
0.251064658164978,-0.6341082453727722,8.0
-0.13253389298915863,-0.27244481444358826,5.0
0.1580055058002472,1.0618585348129272,4.0
1.477573275566101,-0.8234297633171082,1.0
1.5458743572235107,-0.7528369426727295,1.0
-0.18774625658988953,1.368759274482727,4.0
-1.3064422607421875,-2.0409274101257324,0.0
-0.012988097965717316,1.4660377502441406,3.0
0.006010957062244415,-1.4232993125915527,3.0
0.5936344861984253,1.2150498628616333,7.0
-1.5085477828979492,0.404328852891922,6.0
1.4052038192749023,-0.7981988191604614,1.0
-0.5607841610908508,0.1734417825937271,6.0
-0.249704509973526,0.5313236117362976,2.0
0.7182437777519226,-0.47663718461990356,1.0
0.36295604705810547,1.346712589263916,9.0
-0.5595282316207886,0.9438872337341309,2.0
0.06861739605665207,-0.2022586315870285,8.0
-0.7049707174301147,0.3500910699367523,6.0
1.558948040008545,-0.843557596206665,1.0
0.43906208872795105,0.8926037549972534,9.0
-0.26812052726745605,-0.770685613155365,5.0
-0.40881994366645813,0.5908493399620056,2.0
-0.3009500503540039,-0.7934924364089966,5.0
-0.3467467725276947,1.4546010494232178,4.0
-0.3518175780773163,1.0356512069702148,4.0
-0.20027068257331848,0.48523807525634766,2.0
0.23125934600830078,-0.710672914981842,8.0
-0.2538486421108246,-1.7378820180892944,3.0
0.4223478436470032,0.8361445069313049,8.0
0.4090726673603058,-0.6043453216552734,2.0
-0.5616220831871033,1.9228453636169434,4.0
-0.49430418014526367,-0.9332996010780334,5.0
-0.7884420156478882,-0.961074709892273,0.0
-0.031292807310819626,-1.5781642198562622,3.0
1.563557505607605,-0.4867823123931885,1.0
0.34328892827033997,2.301323175430298,7.0
1.2186856269836426,0.5494464635848999,7.0
-0.24685901403427124,-1.0262227058410645,5.0
0.9449689388275146,2.2779130935668945,7.0
0.09173279255628586,1.262255072593689,9.0
0.5966699719429016,1.8045693635940552,7.0
1.8064842224121094,-1.0821237564086914,1.0
0.3253289461135864,1.0533921718597412,9.0
-0.3664385676383972,0.4786056876182556,2.0
1.3969722986221313,-0.4977858066558838,1.0
0.3904920220375061,0.35030558705329895,4.0
-0.2797491252422333,-0.14148491621017456,2.0
0.16979268193244934,1.3859089612960815,9.0
-0.5640926957130432,0.5873450040817261,2.0
-0.8400342464447021,-1.1856975555419922,0.0
-0.062483493238687515,1.2160327434539795,4.0
0.8950661420822144,0.2967657148838043,9.0
1.4702218770980835,-0.41612353920936584,1.0
0.33105623722076416,0.582068145275116,4.0
0.41522297263145447,-0.9572509527206421,8.0
1.4801926612854004,-1.0613534450531006,1.0
0.4131333827972412,-0.7985813021659851,8.0
-0.02061564102768898,1.0082802772521973,4.0
0.21998339891433716,0.489553838968277,5.0
0.14178204536437988,1.025458574295044,9.0
0.33864614367485046,-0.12734107673168182,8.0
0.1362202763557434,-0.09231632947921753,8.0
-0.20668253302574158,-1.4509170055389404,3.0
0.7538085579872131,1.5331510305404663,7.0
-0.5007196664810181,0.21304287016391754,6.0
-1.1635557413101196,-1.0701414346694946,0.0
-0.48813116550445557,-0.5542333126068115,0.0
-0.06636415421962738,-1.6115901470184326,3.0
-0.11510461568832397,-0.40204352140426636,0.0
0.1862402856349945,-0.08392046391963959,2.0
-1.3645695447921753,-0.04901174083352089,6.0
-0.92958003282547,0.34729012846946716,6.0
0.31067293882369995,0.26139140129089355,4.0
0.030560597777366638,-0.19788645207881927,9.0
-0.463102251291275,-1.280402660369873,3.0
-0.054831914603710175,-0.8366730213165283,3.0
-0.012465309351682663,-0.6130635738372803,3.0
0.9190170764923096,-1.6545205116271973,2.0
-0.4861445128917694,-1.7400952577590942,3.0
-0.3031705319881439,1.6377140283584595,9.0
1.3814706802368164,-1.2252376079559326,1.0
0.4744811952114105,-1.2108559608459473,2.0
-0.3077660799026489,-0.08022454380989075,6.0
0.1832253634929657,-0.3253631889820099,8.0
-0.7014565467834473,-1.1811537742614746,0.0
0.2995491623878479,1.0926094055175781,5.0
-1.1463420391082764,1.0704700946807861,6.0
-1.31502366065979,0.8109415769577026,6.0
-1.6416301727294922,0.7368650436401367,6.0
0.7723312377929688,0.6544240713119507,3.0
0.0401899516582489,-0.40190204977989197,8.0
0.13220873475074768,-0.07957467436790466,8.0
0.7006832361221313,-1.4770625829696655,2.0
0.14979055523872375,0.09845338761806488,7.0
-0.3021141588687897,-0.8359954953193665,5.0
0.17219659686088562,-0.43082720041275024,8.0
0.3627427816390991,1.06708824634552,9.0
-1.2184256315231323,0.9517035484313965,6.0
1.1734453439712524,-0.31943678855895996,1.0
0.03140118718147278,-0.21641506254673004,8.0
-0.9714418649673462,2.225435495376587,4.0
1.856841802597046,-0.8876498341560364,1.0
-0.145376056432724,0.39618316292762756,2.0
-0.0716271847486496,-0.5492465496063232,5.0
-0.17422398924827576,-1.4050949811935425,9.0
1.1204710006713867,-0.8263701796531677,1.0
-0.0168437696993351,1.5040392875671387,9.0
0.0939357653260231,2.44380259513855,7.0
0.36717894673347473,0.16839003562927246,5.0
0.1570759117603302,0.9178808927536011,4.0
-0.5558739304542542,-0.5317662954330444,0.0
0.4942730963230133,0.5869094729423523,8.0
-0.023110738024115562,1.4261407852172852,9.0
0.7206934690475464,0.841471791267395,9.0
1.3031666278839111,-0.9326210021972656,1.0
-1.6539647579193115,-0.026410158723592758,0.0
-0.22877806425094604,-0.3721407353878021,5.0
-0.0391966812312603,0.1693933755159378,2.0
-0.2796168029308319,-1.6152081489562988,3.0
1.1414554119110107,1.6430583000183105,7.0
-0.5087441802024841,-0.11389376223087311,8.0
0.00047717615962028503,1.3578962087631226,9.0
0.6531712412834167,0.30309826135635376,4.0
-0.2723560631275177,-0.2712557017803192,0.0
-0.26316502690315247,0.19392460584640503,6.0
-0.04864417016506195,-1.436326026916504,3.0
-0.5432279109954834,1.9936312437057495,9.0
-0.19413119554519653,0.11154554784297943,5.0
-0.4067358076572418,0.595691442489624,2.0
1.2834622859954834,-0.6809152364730835,1.0
0.19823092222213745,-0.5837833285331726,3.0
0.9685322642326355,-0.7655989527702332,1.0
0.10255133360624313,-1.0447003841400146,3.0
-0.2982635796070099,-0.09142868220806122,6.0
-0.1563134491443634,-0.5390580892562866,5.0
0.8380654454231262,0.7207843661308289,7.0
0.6060739755630493,0.3480435311794281,4.0
0.7145848870277405,-1.3105714321136475,2.0
-0.5839827656745911,0.7197881937026978,2.0
-1.2188421487808228,1.4814635515213013,6.0
0.30847451090812683,-0.7775527834892273,3.0
-0.20230916142463684,0.5574086308479309,2.0
-0.9118005633354187,0.47170162200927734,6.0
-0.1979694962501526,-0.32015275955200195,5.0
0.1696041226387024,0.9762954115867615,4.0
0.3259284794330597,-0.12402576208114624,8.0
0.1518920361995697,1.2237186431884766,9.0
0.004493728280067444,2.15282940864563,7.0
0.46071451902389526,-0.21308861672878265,1.0
-0.286217600107193,-2.132774591445923,3.0
-0.9369599223136902,-0.9794821739196777,0.0
-0.11880858987569809,-1.3180567026138306,3.0
-0.4951460063457489,-1.2753911018371582,8.0
-0.10364104807376862,-0.5111570954322815,3.0
1.8349089622497559,-0.7418413162231445,1.0
0.04056577384471893,0.9573660492897034,9.0
-0.014350376091897488,-0.4750940203666687,3.0
0.1231522485613823,0.7414891719818115,4.0
-0.2980136573314667,1.3686249256134033,4.0
-0.6931890249252319,0.32623791694641113,6.0
-0.5564647316932678,1.529849886894226,4.0
1.126767635345459,-1.375178337097168,2.0
1.5009982585906982,-1.1950886249542236,1.0
0.23480871319770813,0.009813886135816574,8.0
-0.25141116976737976,0.4821794331073761,2.0
-0.09455805271863937,-0.6077662706375122,5.0
-0.27198925614356995,1.4201465845108032,4.0
0.5855394005775452,-0.6655126810073853,8.0
-0.0022781267762184143,0.37946319580078125,8.0
-0.25380003452301025,1.731645941734314,4.0
-0.7017188668251038,-0.5088321566581726,0.0
-0.9223543405532837,-1.375961184501648,0.0
0.2795139253139496,-0.26808878779411316,2.0
-0.03784116357564926,-0.5947558283805847,3.0
-0.37352249026298523,0.5577154159545898,2.0
1.0045664310455322,0.37498900294303894,7.0
1.067388653755188,-0.06986722350120544,7.0
-0.3410974442958832,-0.38473355770111084,0.0
-0.44175413250923157,0.5130314230918884,8.0
1.169234037399292,1.0407836437225342,7.0
0.25640323758125305,0.49094560742378235,4.0
-0.5996309518814087,1.7624993324279785,4.0
0.42391133308410645,1.6887215375900269,7.0
0.3260764181613922,1.0702341794967651,9.0
-1.546815037727356,1.6121175289154053,6.0
0.5180774927139282,0.6010600924491882,9.0
-1.4878566265106201,-1.4188392162322998,0.0
-0.11991912126541138,0.9090075492858887,9.0
0.11615560203790665,-0.38441038131713867,8.0
-0.5488330125808716,-0.8256340622901917,0.0
0.3550616204738617,1.1649343967437744,4.0
-0.30631083250045776,0.18494674563407898,6.0
-0.5365803837776184,-0.7896227240562439,0.0
-0.8188151717185974,0.46295663714408875,6.0
-0.298343300819397,-2.3830440044403076,3.0
-0.24412205815315247,-0.3708694577217102,5.0
0.11895409971475601,0.8251519799232483,4.0
-0.0034137852489948273,-0.43013325333595276,8.0
0.012475986033678055,-1.7703323364257812,3.0
0.04959171265363693,-0.9390942454338074,3.0
0.22727590799331665,1.2026948928833008,9.0
0.06846261769533157,-0.8031201958656311,3.0
0.0823700800538063,-0.7034002542495728,3.0
0.09143295884132385,-0.15857739746570587,3.0
0.893004834651947,0.86455237865448,7.0
0.10034383088350296,-0.2500966191291809,8.0
-1.1833299398422241,-1.372799038887024,0.0
0.4492015242576599,-0.7502723932266235,8.0
0.13921663165092468,0.2259558141231537,2.0
1.6427844762802124,-0.30274251103401184,1.0
0.3445923328399658,1.984357476234436,7.0
-0.782194972038269,-0.8709049224853516,0.0
-1.0386980772018433,0.6513378024101257,6.0
-0.5760146975517273,-1.6299242973327637,5.0
0.07589360326528549,1.2517141103744507,4.0
-0.2096516191959381,-1.4086564779281616,3.0
0.1093626543879509,-1.3642008304595947,8.0
-0.7534186840057373,-0.7450237274169922,0.0
0.636449933052063,0.7215083837509155,9.0
-0.6348282694816589,0.30106496810913086,6.0
-0.041911836713552475,-1.634316325187683,3.0
-0.0732952356338501,-0.5527357459068298,8.0
-1.3441178798675537,0.7670512199401855,0.0
0.3093879520893097,1.371353030204773,9.0
-0.15175172686576843,1.751904010772705,9.0
-0.8087272047996521,0.4430343508720398,6.0
0.3285296559333801,-0.12609489262104034,8.0
-1.271685004234314,1.662717580795288,6.0
-0.006491132080554962,-0.5410761833190918,8.0
-0.07685178518295288,-0.26537683606147766,5.0
0.6508356928825378,0.49663466215133667,7.0
0.01790110394358635,-0.6267606019973755,8.0
-0.8864749073982239,0.6685229539871216,6.0
-0.9600857496261597,-1.2782585620880127,0.0
0.6018779277801514,-0.9174164533615112,2.0
-0.058393895626068115,0.38580429553985596,4.0
-0.9729341864585876,-1.2710767984390259,0.0
-0.5949708223342896,0.7241121530532837,2.0
